#DataThief /home/sdunatunga/Dropbox/school/grad-mit/1.723/hw2/1723hw2.png Wednesday 18-Feb-2015 11:12:01 PM
35.8554, 233.5393
34.721, 192.6537
22.081, 196.1908
18.6249, 153.0486
17.7727, 140.4662
6.561, 68.538
16.6118, 103.6236
4.9123, 106.2665
7.7393, 31.2567
0.9301, 0.678
8.2949, 17.7821
0.3483, 18.1956
